image,caption
1797554350_20998753c0.jpg,A woman assists a marathon runner by holding an umbrella over her and giving her water .
1797554350_20998753c0.jpg,A woman is holding a pink and brown umbrella for a lady running in a race wearing number 13406 .
1797554350_20998753c0.jpg,"On a rainy day , a woman holds an umbrella above a runner and gives her water ."
1798209205_77dbf525b0.jpg,A blonde haired woman is pouring drinks at a bar .
1798209205_77dbf525b0.jpg,A blonde woman pours a glass of wine in a dim restaurant .
1798209205_77dbf525b0.jpg,A lady in the kitchen is pouring wine .
1798209205_77dbf525b0.jpg,A woman in a restaurant pouring wine into a clear glass .
1798209205_77dbf525b0.jpg,A woman with a tag is pouring red wine in a glass
1798215547_ef7ad95be8.jpg,A boy wearing navy blue slides down a gray slide .
1798215547_ef7ad95be8.jpg,A boy with laying on his stomach with his arms in front of him .
1798215547_ef7ad95be8.jpg,A child sliding face first down a metal tube
1798215547_ef7ad95be8.jpg,A little boy in black slides headfirst down a tan tube with his mouth open wide .
1798215547_ef7ad95be8.jpg,A young boy going headfirst down a slide .
179829865_095b040377.jpg,A man beginning to waterski wearing a red life jacket .
179829865_095b040377.jpg,A man holds on to a handle in the water .
179829865_095b040377.jpg,A man waterskies .
179829865_095b040377.jpg,A man waterskies with a life jacket .
179829865_095b040377.jpg,a waterskier wearing a red life jacket is holding the line waiting to be pulled up in the water .
1799188614_b5189728ba.jpg,A boy in a swimsuit walking in the sand towards the water
1799188614_b5189728ba.jpg,A boy is running towards a seagull on a beach .
1799188614_b5189728ba.jpg,A little boy on a beach runs towards the water .
1799188614_b5189728ba.jpg,A young boy chasing a gull on the beach
1799188614_b5189728ba.jpg,A young boy is walking towards a seagull on the shoreline of a beach .
1799271536_6e69c8f1dc.jpg,A brown and black dog runs down a sandy beach .
1799271536_6e69c8f1dc.jpg,An animal running through the sand at the beach .
1799271536_6e69c8f1dc.jpg,An orange cat with black stripes on a beach .
1799271536_6e69c8f1dc.jpg,A striped dog runs along the beach .
1799271536_6e69c8f1dc.jpg,Long necked dog jumps on
1800601130_1c0f248d12.jpg,A brown dog is jumping after a tennis ball .
1800601130_1c0f248d12.jpg,A brown dog leaps into the air to catch a dirty tennis ball in its mouth .
1800601130_1c0f248d12.jpg,A dog that looks much like a coyote jumps into the air over a grassy field to catch a tennis ball .
1800601130_1c0f248d12.jpg,A red dog jumps to catch a tennis ball in the dry tall grass .
1800601130_1c0f248d12.jpg,The brown dog catches a ball in the air .
180094434_b0f244832d.jpg,A few younger boys play around a fountain .
180094434_b0f244832d.jpg,A group of people gather around a large fountain .
180094434_b0f244832d.jpg,Three boys play around a fountain in an office building courtyard .
180094434_b0f244832d.jpg,Three kids are playing at a fountain in front of a building .
180094434_b0f244832d.jpg,three kids playing around a fountain
1801063894_60bce29e19.jpg,A girl in a yellow bathing suit from a cliff looks at a person in the water .
1801063894_60bce29e19.jpg,A girl in a yellow bathing suit stands on a rock over a body of water .
1801063894_60bce29e19.jpg,A woman in a yellow bathing suit gets ready to jump in the water to join someone .
1801063894_60bce29e19.jpg,A woman standing on a rock prepares to jump into the water .
1801063894_60bce29e19.jpg,Wet girl in yellow swimsuit looks over cliff to a swimmer in the water .
1801188148_a176954965.jpg,A brown dog is running towards three other dogs .
1801188148_a176954965.jpg,Four dogs are running around in the grass .
1801188148_a176954965.jpg,Four dogs of varying breeds running through a field .
1801188148_a176954965.jpg,Four dogs playing in a field
1801188148_a176954965.jpg,Four dogs play together on a grassy and leafy ground .
1801663973_5ad393caeb.jpg,A girl laying on the tree with a boy kneeling before her .
1801663973_5ad393caeb.jpg,A girl with bright red hair and black clothes is posing on a tree trunk .
1801663973_5ad393caeb.jpg,A large woman with long pink hair dressed in black is laying on a tree trunk talking to a man who is crouched down next to her .
1801663973_5ad393caeb.jpg,A red haired woman in black is posing for a man while resting on a tree .
1801663973_5ad393caeb.jpg,A woman with pink hair dressed in black talks to a man .
1801874841_4c12055e2f.jpg,A brown dog is staring closely at a sleeping brown and white dog .
1801874841_4c12055e2f.jpg,A little dog struggles with a man holding a slipper .
1801874841_4c12055e2f.jpg,A small brown dog is playing with a fuzzy slipper .
1801874841_4c12055e2f.jpg,"The black and tan dog is on a rug , tugging on a slipper ."
1801874841_4c12055e2f.jpg,The little dog grabs a hold of the bedroom slipper with its mouth .
1802092493_7b44fdb6b9.jpg,Four young children dressed formally pose for a potrait with the two boys standing in front and the two girls smiling in the back .
1802092493_7b44fdb6b9.jpg,Four young children pose in formally for an informal picture .
1802092493_7b44fdb6b9.jpg,Two girls and two boys dressed alike stand together .
1802092493_7b44fdb6b9.jpg,Two girls in matching pink and white dresses and two smaller boys in matching black and white shirts .
1802092493_7b44fdb6b9.jpg,Two little girls in matching dresses pose with two little boys in matching outfits .
1803631090_05e07cc159.jpg,A girl in a firefighter 's uniform looks back and says something .
1803631090_05e07cc159.jpg,"A woman is dressed in a "" fire department "" uniform ."
1803631090_05e07cc159.jpg,A young female firefighter stands in front of a crowd .
1803631090_05e07cc159.jpg,The lady is wearing a blue fire department shirt .
1803631090_05e07cc159.jpg,The woman wearing a fire department uniform is talking to people .
180506881_de0f59770f.jpg,The camera focuses on two people 's legs .
180506881_de0f59770f.jpg,The legs and mid-sections of two people with skateboards .
180506881_de0f59770f.jpg,"Two guys walking , one carrying a skateboard"
180506881_de0f59770f.jpg,two male skaters walk on sidewalk
180506881_de0f59770f.jpg,two people wearing white shirts and jeans each carrying a skateboard
1805990081_da9cefe3a5.jpg,A boy in a striped shirt walking a small dog on a leash .
1805990081_da9cefe3a5.jpg,A boy is walking a small white dog down the street .
1805990081_da9cefe3a5.jpg,A boy signals with his hands while he walks a white dog with a pink leash .
1805990081_da9cefe3a5.jpg,A dark skinned boy is walking a white dog on a pink leash down a sidewalk .
1805990081_da9cefe3a5.jpg,A young boy showing off while walking his white dog in a neighborhood .
1806580620_a8fe0fb9f8.jpg,A blonde lady with sunglasses smiles .
1806580620_a8fe0fb9f8.jpg,A blonde woman wearing sunglasses and dice earrings smiles .
1806580620_a8fe0fb9f8.jpg,A woman wearing black sunglasses looks to the right and smiles .
1806580620_a8fe0fb9f8.jpg,A woman wearing sunglasses smiles .
1806580620_a8fe0fb9f8.jpg,The gal wearing the black sunglasses and blue jean jacket is smiling .
1807169176_7f5226bf5a.jpg,A group of people sit around a blazing fire at night .
1807169176_7f5226bf5a.jpg,A large campfire at night with several people sitting around it .
1807169176_7f5226bf5a.jpg,People are clustered around a bonfire at night .
1807169176_7f5226bf5a.jpg,People sitting around a campfire at night .
1807169176_7f5226bf5a.jpg,Several people are sitting around a fire at night .
1808007704_ee8a93abb4.jpg,A man in a red shirt is jumping from one rock to another larger rocker with two male spotters below him .
1808007704_ee8a93abb4.jpg,A man in the red shirt tried to hang onto the rock while three others watched .
1808007704_ee8a93abb4.jpg,A man is hanging from the edge of a rock while two others catch him .
1808007704_ee8a93abb4.jpg,a man jumping from one large rock to the next
1808007704_ee8a93abb4.jpg,A man jumps from one boulder to another and two men try to catch him as he barely makes it .
1808370027_2088394eb4.jpg,A dog swims towards a waterfall .
1808370027_2088394eb4.jpg,a tan and white dog swimming towards a waterfall
1808370027_2088394eb4.jpg,A yellow dog swims towards a waterfall .
1808370027_2088394eb4.jpg,The dog swims through the water toward the waterfall .
1808370027_2088394eb4.jpg,The dog swims towards a waterfall .
1808504612_3508f3c9bb.jpg,Children climbing huge tree .
1808504612_3508f3c9bb.jpg,Two children are sitting in some tree branches .
1808504612_3508f3c9bb.jpg,Two children look down from a green tree they have climbed .
1808504612_3508f3c9bb.jpg,Two kids in a green tree .
1808504612_3508f3c9bb.jpg,Two people standing in tree on a sunny day
1809758121_96026913bb.jpg,A blond girl wearing blue jumping across a stream .
1809758121_96026913bb.jpg,"A girl hops across the river , from rock to rock ."
1809758121_96026913bb.jpg,A girl jumping from one rock to another in a creek .
1809758121_96026913bb.jpg,A girl leaps through the air while running on the riverbank .
1809758121_96026913bb.jpg,A little girl jumps from one rock to another in a creek .
1809796012_a2dac6c26b.jpg,A black and white dog standing on its hind legs on carpeting in front of a chair .
1809796012_a2dac6c26b.jpg,A black and white dog stands on its hind legs .
1809796012_a2dac6c26b.jpg,a boy jumps .
1809796012_a2dac6c26b.jpg,Black and white dog in living room standing on hind legs .
1809796012_a2dac6c26b.jpg,Closeup of a dog standing on its hind legs
1810651611_35aae644fb.jpg,A closeup of a little girl on a swing .
1810651611_35aae644fb.jpg,A little girl in a dress with pink flowers swings on a red-seated swing .
1810651611_35aae644fb.jpg,A little girl in a pink and white flowered dress and blue sweater swinging .
1810651611_35aae644fb.jpg,A young girl is swinging in a backyard .
1810651611_35aae644fb.jpg,The little girl swings in the backyard .
181103691_fb2f956abd.jpg,A group of children play in the street where water is sprayed .
181103691_fb2f956abd.jpg,Children playing in water .
181103691_fb2f956abd.jpg,Children play in the street under a spray of water from a large machine .
181103691_fb2f956abd.jpg,Kids playing under a big sprinkler .
181103691_fb2f956abd.jpg,Kids play in the water in the middle of the street .
181157221_e12410ef0b.jpg,A man and a woman walk their dogs on leashes .
181157221_e12410ef0b.jpg,"Dogs straining on leashes towards each other , as owners walk apart on grass ."
181157221_e12410ef0b.jpg,The two dogs are being pulled away by their owners .
181157221_e12410ef0b.jpg,Two dogs on leashes straining toward each other while their owners walk away from each other .
181157221_e12410ef0b.jpg,Two dogs try to reach each other as their human companions pull them in opposite directions by their leashes .
1812525037_528465037c.jpg,The Kiss-costumed adults are pushing the strollers of the Kiss-costumed kids .
1812525037_528465037c.jpg,"The two young children are in black and white facepaint and costumes while riding in a stroller , they are being pushed by a man also in facepaint and a costume"
1812525037_528465037c.jpg,Two babies are dressed up as Kiss along with their parent 's .
1812525037_528465037c.jpg,"Two little kids in strollers have face makeup on like the band "" Kiss "" ."
1812525037_528465037c.jpg,Two parents with two children and others dressed up like the music group Kiss .
1813266419_08bf66fe98.jpg,A child in a striped shirt gleefully plays among some water fountains .
1813266419_08bf66fe98.jpg,"A child in rolled up jeans , a striped shirt , and a helmet frolics in sprinklers ."
1813266419_08bf66fe98.jpg,A girl playing in a fountain
1813266419_08bf66fe98.jpg,A girls leaps as she runs through sprinklers .
1813266419_08bf66fe98.jpg,Person with striped shirt is playing in the sprinklers .
1813597483_3f09d2a020.jpg,A dog jumps over a log in the woods .
1813597483_3f09d2a020.jpg,"A large , black dog is climbing over a wooden fence surrounded by bushes ."
1813597483_3f09d2a020.jpg,Black dog climbs over fallen logs or boards .
1813597483_3f09d2a020.jpg,Black dog climbs over fence in grassy area
1813597483_3f09d2a020.jpg,Black dog with a red collar is climbing over fence posts .
1813777902_07d1d4b00c.jpg,a boy dressed as a pirate smiles largley .
1813777902_07d1d4b00c.jpg,A boy with a skeleton on his shirt laughs .
1813777902_07d1d4b00c.jpg,A child dressed like a pirate smiles .
1813777902_07d1d4b00c.jpg,A young boy dressed as a pirate and running .
1813777902_07d1d4b00c.jpg,The boys enjoys his pirate costume .
1814086703_33390d5fc7.jpg,A dog looks behind itself .
1814086703_33390d5fc7.jpg,A tan dog is running alongside another dog outside
1814086703_33390d5fc7.jpg,Two dogs are running next to each other on the grass .
1814086703_33390d5fc7.jpg,Two dogs run together near the leaves .
1814086703_33390d5fc7.jpg,Two small dogs run on a dirt road covered in leafs .
181415975_2627aa6668.jpg,A blonde man is wakeboarding and is jumping into the air .
181415975_2627aa6668.jpg,a blond man jumping through the air over the ocean
181415975_2627aa6668.jpg,A blond man on a single waterski .
181415975_2627aa6668.jpg,A man gets air time on his wakeboard .
181415975_2627aa6668.jpg,Man airborne on wakeboard with elevation in the background and blue water .
1814391289_83a1eb71d3.jpg,A boy dressed as Spiderman ringing a door bell
1814391289_83a1eb71d3.jpg,A child dressed as Spiderman ringing a doorbell .
1814391289_83a1eb71d3.jpg,A child that is dressed as Spiderman is ringing the doorbell .
1814391289_83a1eb71d3.jpg,"At Halloween , this little spiderman waits to get some candy ."
1814391289_83a1eb71d3.jpg,A young child in a costume rings the door bell of a gray house .
181777261_84c48b31cb.jpg,A beach crowded with beachgoers .
